firm,q,medium firm,big firm,epsp,profit margin,book/market,short leverage,f1 stock return
USM,2022q1,1,0,0.01894513989224106,0.048514851485148516,0.5777380441956732,0.012597701149425287,-0.20242357477278988
USPH,2022q1,1,0,0.006831861334620319,0.06680890481686205,-1.4496542043135503,0.041138266940537765,-0.04279966644488297
USX,2022q1,0,0,-0.04528980690617259,-0.017212309643688563,0.32149792473316346,0.13987951678898092,-0.6883720930232559
UTI,2022q1,0,0,0.025203506832322586,0.07203730188272633,-0.32541509704117055,0.029600678840172957,0.09861325115562398
V,2022q1,0,1,0.0085909529602041,0.50730282375852,-2.4677371864326636,0.04336984158028555,-0.15231953510263174
VCYT,2022q1,1,0,-0.00736495355035304,-0.2133425785226384,-0.5929675406778517,0.008355565704859198,-0.5022511255627814
VEEV,2022q1,0,1,0.002960685148079662,0.1999921730013862,-2.421564003336309,0.002877269934350243,-0.36311304068178163
VERI,2022q1,0,0,-0.03452797307463067,-0.6431540093585607,-2.2399461164436913,0.0,-0.6686960933536276
VERX,2022q1,0,0,-0.0008260035476275652,-0.002904751965490851,-0.5519843349943535,0.00814470945136113,-0.48359161349134006
VMEO,2022q1,1,0,-0.013451270966121026,-0.2451040109271462,-1.707345646719163,0.0,-0.8771428571428572
VMW,2022q1,0,1,0.012289422839750666,0.16595865193996034,,0.0,-0.1313719682859016
VOLT,2022q1,0,0,-0.009224122571700131,-0.005371747867164916,-1.490227774826634,0.028544251280079334,0.3107221006564551
VRAR,2022q1,0,0,-0.021739715687430834,-0.8534763134097624,-1.0227820185572662,0.0,-0.43142857142857144
VRDN,2022q1,0,0,-0.053623650119599624,-5.448682236983073,-1.056135857104577,0.0015723527966587502,-0.3674138873701476
VRNS,2022q1,0,1,-0.009540354368356676,-0.5065706776368415,-2.255476581072589,0.0,-0.49114890662964245
VRNT,2022q1,1,0,-0.0013818362072991034,-0.01974223634313826,-1.254115518676626,0.0,-0.060350565786554226
VRRM,2022q1,1,0,0.0039518190882744785,0.058925374886286935,-2.220426040548994,0.006550889703121703,0.02212101496421611
VRSK,2022q1,0,1,0.014608784785303926,0.6520954223081883,-2.5600347903355622,0.16327981370265965,-0.0030615969143315425
VRSN,2022q1,0,1,0.0064265127784904445,0.4540213317959066,,0.0,-0.2650972813913654
VSEC,2022q1,0,0,0.010635544989696663,0.02700236551792734,-0.32593182055135084,0.015377231881099533,-0.23511246915954565
VTOL,2022q1,1,0,-0.004108873537008367,-0.01500347947112039,-0.22813585390803334,0.045291865991989165,-0.08629441624365486
VVI,2022q1,0,0,-0.039575802977518316,-0.1635148849797023,-2.393369819433442,0.023474160679837063,-0.4461384152457372
VVX,2022q1,0,0,0.006782370670606705,0.006254504667328264,-0.17270928355628848,0.011560822152313832,-0.29691111578062623
VYNT,2022q1,0,0,-0.22096885867836372,-5.448682236983073,-0.6172757682825727,0.007408773709612961,-0.7566844919786097
VZ,2022q1,0,1,0.021408887059190376,0.13649639387256363,-0.9209401945998347,0.047216966170471074,-0.050602764423743514
WBD,2022q1,0,1,0.036145592947437015,0.144349477682811,0.047322416534931785,0.02349181928459422,-0.5625814863102998
WDAY,2022q1,0,1,-0.001218761469614734,-0.053230737257301396,-2.584240883447063,0.12410776581999056,-0.4153472396749602
WEAV,2022q1,0,0,-0.03591433654767777,-0.41590526568886754,-1.324164592921802,0.05865605658709107,
WEN,2022q1,1,0,0.007909704046380717,0.07654258835182332,-2.342114173598242,0.01683216494978788,-0.1748572327036023
WERN,2022q1,1,0,0.019922331920378573,0.0702964275671752,-0.6987221977108392,0.001887486193038498,-0.12465489715595042
WEX,2022q1,0,1,0.01106481435185379,0.17103770759465545,-1.423756794817886,0.013907751536344989,-0.19773078906652916
WH,2022q1,0,1,0.01358985443209834,0.2857142857142857,-1.9065580130469766,0.0048928238583411,-0.07655239428008123
WHLM,2022q1,0,0,0.03081589069731464,0.044397717032141785,-0.10304750568196143,0.01425924434061065,-0.12200000000000007
WIMI,2022q1,0,0,,,,,-0.6047358834244081
WING,2022q1,1,0,0.002477770582547658,0.11385079719178531,,0.009560493282028638,-0.506235230320522
WK,2022q1,0,1,-0.003016330065842941,-0.14261147184477999,-3.9220075745413037,0.0016327156204254414,-0.407257702326417
WLDN,2022q1,0,0,-0.009562586381118425,-0.04108321174241599,-0.7873806028453096,0.06094914108339124,-0.267268862911796
WM,2022q1,0,1,0.007806793897186327,0.11006221840806694,-2.218728718525448,0.014887573154454294,0.10901335188795644
WMB,2022q1,0,1,0.00935662028585894,0.15055467511885895,-1.067103355338493,0.035288497035766246,0.24349030009032532
WMG,2022q1,0,1,0.004721410842505106,0.06686046511627906,-3.9220075745413037,0.007454054748746948,-0.31271455590624575
WORX,2022q1,0,0,-0.04914291140708007,-0.6077371431564508,-0.7191528569953124,0.0,-0.6264373563218391
WOW,2022q1,1,0,0.0037398398444287427,0.03264604810996564,-0.9716830796876205,0.014671855279764409,-0.12071463061323032
WSC,2022q1,1,0,0.011028175220019648,0.10055335688768191,-0.8586244666499686,0.012536846340751,0.16325798349479728
WTRH,2022q1,0,0,-1.354836586706012,-2.2036529680365295,0.13421148856152287,0.014813237454066952,-0.9142134831460674
WU,2022q1,0,1,0.03977107613549217,0.25378558449424593,-3.0399100130029755,0.0,-0.2447095604116659
WW,2022q1,0,0,-0.011498321722530392,-0.027683276184591,,0.02098312980035592,-0.8231876037631434
WWE,2022q1,1,0,0.014127660587341762,0.198054869125021,-2.4548283740990473,0.18475076845990038,0.08892160296634452
WYNN,2022q1,0,1,-0.019836475659969276,-0.19229776762393871,,0.0159376844829469,-0.534096484055601
WYY,2022q1,0,0,-0.011975540137586956,-0.017511469740192187,0.2155172119269477,0.008759218794088858,-0.6707988980716253
XGN,2022q1,0,0,-0.0788113723208866,-0.9882624591110256,-0.5373358525904569,0.007775884107371112,-0.6170780520346898
XHR,2022q1,1,0,-0.0024142450765714096,-0.02531055826800477,-0.4273033991764551,,-0.22423918846769894
XM,2022q1,0,1,-0.017614661614997577,-0.8709298757325404,-2.1280144506189207,0.0062654271508247724,-0.6729411764705883
XMTR,2022q1,1,0,-0.012331104034615112,-0.23917486345328728,-1.3753688691315251,0.007437014581119545,-0.611740473738414
XPO,2022q1,0,1,0.058394546702072454,0.14051252519435647,-1.6543400514240865,0.08755364806866953,-0.4064301754334071
XPOF,2022q1,1,0,-0.006841638575681806,-0.14929907469917794,,0.006810171082541114,
XSPA,2022q1,0,0,-0.039867647489977925,-0.17810212907518297,-0.20190761442392713,0.037507253512458455,-0.5516233766233767
YELL,2022q1,0,0,-0.07632949146250434,-0.021818470326880356,,0.05873550317994763,-0.5499231950844854
YELP,2022q1,1,0,-0.0003772599101873592,-0.003307691195395983,-1.2084716569671112,0.03936239240658968,-0.3050550550550551
YEXT,2022q1,0,0,-0.02556762062237387,-0.2289660365394523,-1.4507210927444503,0.03037874696736441,-0.6655003498950314
YOU,2022q1,1,0,-0.002563121430292361,-0.11406134373032616,-2.023866140563717,0.0,-0.5
YUM,2022q1,0,1,0.011648643355531098,0.2579185520361991,,0.012551581843191197,0.0039645854787132406
YUMC,2022q1,0,1,0.005656428450890374,0.037481259370314844,-0.8319367043608733,0.0,-0.2609933321017754
Z,2022q1,0,1,0.0012949568745060256,0.0037585153864223633,-0.9450788313834758,0.11521739130434783,-0.7402225495009
ZD,2022q1,1,0,0.005363271503428887,0.07787842624449325,-0.8970821410338292,0.0072229770327402135,-0.4581606688476918
ZDGE,2022q1,0,0,0.02651194954286814,0.3362255965292842,-0.8352941004604854,0.0,-0.8435632808256383
ZEN,2022q1,0,1,-0.004566726363572148,-0.17239594465489136,-3.802579052315352,0.069331389445988,-0.4868366357212139
ZI,2022q1,0,1,0.0002666235434845965,0.025651634257343816,-2.4240521788023996,0.0011698102307847837,-0.36285221391604366
ZIP,2022q1,1,0,0.003081792615979479,0.037036874064947635,-2.596256525114098,0.013293847243827341,-0.4067253803042434
ZM,2022q1,0,1,0.01399180892945697,0.4579540702797151,-1.802833820679737,0.0,-0.7210293775676303
ZNGA,2022q1,0,1,-0.002341483248471661,-0.03544560185185185,-1.2810765460032787,0.003054607508532423,-0.23047977422389473
ZS,2022q1,0,1,-0.0029499660375910505,-0.39293637967937456,-3.9220075745413037,0.008119252475515282,-0.3080162917708045
ZUO,2022q1,1,0,-0.01834842289719626,-0.38792837295461563,-2.419383576139898,0.029738108835767316,-0.4811594202898551
ZVO,2022q1,0,0,-0.2662880197552785,-0.12066587704638748,-0.9077662174892625,0.0,-0.6254440154440154
ZY,2022q1,0,0,-0.24198446173921637,-5.448682236983073,0.1436699903245252,0.09357170703458004,-0.9692576855786055
